id,ma_khach_hang,noi_dung_binh_luan,noi_dung_binh_luan_stopword,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham,sentiment_label,positive_score,negative_score,sentiment,lenght,day_of_week,time_group,day_group
20824,101,Dùng ké đc 1 lần mê quá. Ko mùi. Sạch nhẹ dịu như rửa nước mà vẫn sạch ý. Chọn luôn e 500ml xem dùng lâu dài có ok ko. Nhưng mê e này hơn cả laroche posag,ké mê không_mùi sạch nhẹ_dịu rửa sạch_ý lâu_dài ổn mê laroche,2021-02-23,17:40,5,200400003,positive,5,0,positive,61,Tuesday,2,3
20825,1527,"Ui, mới nhận hàng mac dùng thích lắm nha shop ơi, sạch mịn da ạ",hàng thích shop sạch mịn,2024-01-30,15:42,5,422214146,positive,3,0,positive,24,Tuesday,2,3
20826,1920,Không có gì đáng chê nhưng cũng không xuất sắc.,chê không_xuất_sắc,2023-11-17,13:25,3,204900159,neutral,1,1,neutral,18,Friday,2,2
20827,2027,"mua ở đây giá rẻ hơn siêu thị, kcn nâng tông nhẹ xài rất ưng",giá rẻ kcn nâng tông nhẹ ưng,2022-11-14,21:41,5,249500027,positive,2,0,positive,28,Monday,2,1
20828,178,"Dùng được lâu, xài được tầm 2-3 tháng nhé. Dịu nhẹ phù hợp da mình",lâu_sử_dụng tầm dịu nhẹ,2022-10-04,8:41,5,422211446,positive,2,0,positive,23,Tuesday,3,3
20829,701,"Sử dụng dễ dàng, rất thoải mái, thư giãn tột độ.",dễ_dàng thoải_mái thư_giãn,2023-04-29,17:28,5,308500015,positive,2,0,positive,26,Saturday,2,1
20830,719,Sản phẩm tốt lắm ạ,tốt,2023-04-17,19:48,5,422216594,positive,1,0,positive,3,Monday,2,1
20832,244,"Bột mịn, thơm. Mình dùng để tẩy da chết rất đươc",bột mịn thơm tẩy chết,2019-06-09,16:02,4,256700006,positive,2,0,positive,21,Sunday,2,3
20833,170,"da dầu mụn dùng k hợp, mình dùng thấy lên mụn ẩn",dầu mụn không_hợp mụn,2022-11-10,9:26,2,422204259,negative,0,1,negative,21,Thursday,3,3
20834,1372,chân ái của mình xài ok ko bị rát mặt,chân_ái sử_dụng_ổn không_bị,2024-06-03,18:28,5,249500014,positive,2,1,positive,27,Monday,2,1
20835,2150,Tẩy trang sạch lắm nha nên mua mình da dầu mụn nhạy cảm tẩy trang không bị ngứa rát nên mua nha,tẩy sạch dầu mụn nhạy_cảm_tẩy không_bị ngứa rát,2023-10-06,17:38,3,422211489,neutral,1,2,neutral,47,Friday,2,2
20836,1138,dong goi rat can than dù la hàng tặng cung rat chỉnh chu.lan nao mua cung rat hài long,hàng tặng,2024-11-01,15:30,5,422207866,positive,0,0,positive,9,Friday,2,2
20837,242,không ý_kiến,không,2021-10-12,17:31,5,243300007,positive,0,0,positive,5,Tuesday,2,3
20838,2154,"Mềm mịn , ko bị xơ bông, thích nhất loại này .!",mềm mịn không_bị xơ_bông thích,2023-05-10,10:04,5,422203300,positive,2,0,positive,30,Wednesday,2,2
20839,2386,"SỬ DỤNG DỄ DÀNG, RẤT THOẢI MÁI, THƯ GIÃN TỘT ĐỘ",dễ_dàng thoải_mái thư_giãn,2023-04-28,20:39,5,422202253,positive,2,0,positive,26,Friday,2,2
20840,386,Sao nhãn tem lại tiếng Thái với lại made in China vậy shop,nhãn tiếng thái_với_lại made,2023-10-04,13:19,5,422208976,positive,0,0,positive,28,Wednesday,2,2
20841,3274,"mình da thiên dầu dùng retinol (vàng) + arbutin (trắng) suốt 2 tháng, chất mask dày dặn, nhiều dưỡng chất, da có căng mịn và sáng hơn thật, theo mình retinol cấp ẩm,kiềm dầu tốt hơn arbutin, cả 2 không gây kích ứng, lên mụn, nhưng cũng ko giảm mụn cũ (trc khi dùng mask). giá rẻ, chất lượng ok, mn nên thử :3",thiên_dầu retinol vàng arbutin trắng_suốt mặt_nạ dày_dặn dưỡng_chất căng mịn retinol ẩm_kiềm dầu tốt không_gây kích_ứng mụn không_giảm mụn cũ mask giá rẻ_chất_lượng thử,2023-05-31,1:05,5,422206102,positive,5,2,positive,168,Wednesday,3,2
20842,3766,"Kem dung thích quá ko bi bí, thâm nhánh",thích không_bí_thâm,2022-11-07,18:34,5,248700076,positive,1,0,positive,19,Monday,2,1
20843,1054,đỉnh,đỉnh,2024-08-07,1:46,5,422204910,positive,0,0,positive,4,Wednesday,3,2
20844,1620,"Không có gì đáng phàn nàn, sản phẩm phù hợp với mức giá hiện tại.",phàn_nàn sản_phẩm_phù_hợp giá,2020-09-17,20:51,3,345800013,neutral,2,0,neutral,29,Thursday,2,3
20845,268,"Shop đóng hàng cẩn thận lắm nha ❤️mua 2 sp lần đầu thấy ưng cái bụng, mà giá còn rẻ hơn sọp piiii",shop đóng hàng cẩn_thận yêu đầu ưng bụng giá rẻ sọp,2021-07-04,16:23,5,205100137,positive,1,1,positive,51,Sunday,2,3
20846,217,"Nhìn nhỏ xinh .Tẩy trang bt thôi , mắt môi trang điểm đậm thì k sạch đâu",nhỏ_tẩy mắt đậm không_sạch,2022-03-10,21:28,5,422211446,positive,1,1,positive,26,Thursday,2,3
20847,1227,Ngon bổ rẻ. K kích ứng. Thấm nhanh. K mùi. Nói chung xịn lắm. Đáng tiền.,bổ rẻ không_kích_ứng thấm không_mùi tốt tiền,2019-06-27,9:19,5,422215804,positive,3,1,positive,44,Thursday,3,3
20848,341,"Trong các loại tẩy trang mình từng dùng thì loại này để lại hậu cảm tốt nhất. Ý là sau khi dùng, nó để lại cảm giác rất tự nhiên, ko nhờn rít. Mùi hơi khó chịu, dù mình khá dễ tính với mùi, dùng lâu thì thấy okay, không khó chịu nữa. Mát, mịn, rẻ, hậu cảm tốt.",tẩy hậu_cảm tốt nhất_ý cảm_giác tự_nhiên không_không tấc_dụng rít mùi hơi khó_chịu dễ_tính mùi không_khó_chịu mát_mịn rẻ hậu_cảm tốt,2020-03-14,15:54,5,205100137,positive,3,2,positive,132,Saturday,2,1
20849,2945,"sao hộp 8g ko thấy tặng cái muỗng nhở, môi ẩm và mướt",hộp không_thấy tặng muỗng_nhở môi ẩm,2021-10-26,10:03,5,200500283,positive,0,0,positive,36,Tuesday,2,3
20850,3366,"Mình vừa mua xài đc 3 ngày nhưng không hợp da, mình da dầu , cần pass lại cho bạn nào cần thử trước, 290, zl 0965375065",không_hợp dầu thử,2024-08-24,21:49,3,358300001,neutral,0,1,neutral,17,Saturday,2,1
20851,2355,"Sử dụng dễ dàng, rất thoải mái, thư giãn tột độ",dễ_dàng thoải_mái thư_giãn,2023-04-30,18:26,5,308500009,positive,2,0,positive,26,Sunday,2,3
20852,2383,Sử dụng dễ dàng .rất thoải mái .thư giãn tột độ,dễ_dàng thoải_mái thư_giãn,2023-04-29,12:10,5,422205164,positive,2,0,positive,26,Saturday,2,1
20853,2947,sp quá tốt trong việc giảm thâm môi,tốt,2021-03-11,22:09,5,200500293,positive,2,0,positive,3,Thursday,2,3
20855,2736,Xài rất tốt cải thiện nhanh,tốt,2023-12-02,20:30,5,248700040,positive,4,0,positive,3,Saturday,2,1
20856,4128,Tẩy da chết cho body và mặt đều rất ổn thơm,tẩy chết mặt ổn thơm,2023-11-18,14:03,5,422207812,positive,2,0,positive,20,Saturday,2,1
20857,2541,"Mình có mua cho mẹ sài chai này vì thấy da mẹ khô quá. Mẹ mình dùng thì khen quá trời, mấy cái nếp nhăn đuôi mắt cũng giảm đáng kể, trộm vía có khi vài bữa da còn đẹp hơn mình ấy chứ =))",mẹ mẹ khô mẹ nếp nhăn_đuôi mắt trộm_vía bữa đẹp,2020-11-14,21:18,5,204100070,positive,0,0,positive,47,Saturday,2,1
20858,204,"tẩy tế bào chết nhẹ nhàng, chai siêu nhiều xài hết hạn còn chưa hết sản phẩm, khi đi du lịch có thể đem nó đi vừa rửa mặt vừa tắm luôn bao tiện :D",tẩy tế_bào chết nhẹ_nhàng_siêu hạn không_hết đi lịch đem đi rửa mặt tắm,2022-05-25,11:24,5,422206042,positive,0,0,positive,71,Wednesday,2,2
20859,2537,"Mới mua srm này và dùng được gần 2 tuần, thấy hợp lắm luôn. Sản phẩm làm sạch dịu nhẹ, không hề khô da. Mình da dầu mụn nha.",tuần hợp sạch dịu nhẹ không_hề khô dầu,2020-11-14,22:50,5,204100019,positive,1,0,positive,38,Saturday,2,1
20860,2349,"SỬ DỤNG DỄ DÀNG, RẤT THOẢI MÁI, THƯ GIÃN TỘT ĐỘ.",dễ_dàng thoải_mái thư_giãn,2023-05-01,12:01,5,308500013,positive,2,0,positive,26,Monday,2,1
20861,46,k cần ns j nhìu,nói_gì,2022-11-01,6:53,4,318900011,positive,0,0,positive,6,Tuesday,3,3
20862,1469,hợp với dầu nhưng mắc quá,hợp dầu mắc,2022-01-05,1:03,4,422210784,positive,0,0,positive,11,Wednesday,3,2
20863,108,Mua đi mua lại N lần ròii vẫn cứ gọi là ok,ròi gọi_là ổn,2024-10-29,11:42,5,422211446,positive,1,0,positive,13,Tuesday,2,3
20864,2243,"iêu cái cách chỉnh chu của HSK . Khâu góii hàng rất tâm nên mở hàng hơi đuối ^^. hjhj mình mới đặt Olay vừa nhận hàng sau 2 ngày đặt, thì giờ có c.trình tặng máy rửa mặt 60k huhu tiếc ghê",iêu cách_chỉnh khâu gói hàng tâm mở_hàng hơi_đuối olay hàng trình tặng máy rửa mặt tiếc ghê,2022-12-18,13:03,3,206400010,neutral,0,1,neutral,91,Sunday,2,3
20865,417,"rất ổn,sạch sâu",ổn sạch sâu,2023-02-28,19:40,4,422208975,positive,2,0,positive,11,Tuesday,2,3
20866,521,mình da dầu mà vẫn thấy khô da nè. dk lớp phủ đẹp và mịn. chống nc thic lắm,dầu khô lớp phủ đẹp mịn chống,2021-04-10,22:42,5,422203146,positive,1,0,positive,29,Saturday,2,1
20867,833,Kcn rất tốt. Sau 2tiếng có bóng nhẹ. Hợp với da dầu và hhtd thôi. Tẩy trang kỹ tầm 4bông là sạch. Mới bôi hơi châm chích nhẹ vài phút thôi,kcn tốt bóng nhẹ_hợp dầu htd thôi_tẩy kỹ_tầm sạch bôi hơi châm_chích nhẹ,2024-10-14,13:45,5,422204027,positive,3,3,positive,72,Monday,2,1
20868,3588,Không phù hợp với da dầu mụn của mình.,không,2021-06-30,14:02,3,357100004,neutral,0,0,neutral,5,Wednesday,2,2
20869,2446,Mua chắc 4–5 hộp xài rồi. Nói vậy là đủ biết rồi ha,hộp,2020-07-26,0:59,5,308500004,positive,0,0,positive,3,Sunday,3,3
20870,2130,Xài một lần đầu thì đã quá ưng bụng. Mọi người nên mua và yên tâm sd . Đến 51 năm mới biết sp này.Mình rất là thích. cấp ẩm tốt. Nói chung là mình không biết nói thêm. Chỉ biết là em ý 9/10 nha,đầu ưng bụng yên_tâm thích ẩm tốt,2023-08-20,8:03,5,422203609,positive,2,0,positive,33,Sunday,3,3
20871,707,Mình rất thích hasaki và sản phẩm tẩy trang này,thích sản_phẩm_tẩy,2023-04-28,18:31,5,422216594,positive,2,0,positive,18,Friday,2,2
20872,301,"chống nắng, kiềm dầu tốt",chống nắng kiềm dầu tốt,2021-02-26,22:29,5,422215804,positive,1,0,positive,23,Friday,2,2
20873,2542,"Loại này rất dễ sử dụng, chỉ cần thoa nhẹ lên da là đã có thể tự apply vào da. Rất tiết kiệm thời gian khi phải ra đường mà đang gặp chuyện gấp. Công dụng thì không cần phải lo lắng, Eucerin luôn luôn chất lượng",nhẹ aply tiết_kiệm_thời đường gấp công_dụng lắng eucerin,2020-11-13,23:27,5,204100003,positive,2,0,positive,56,Friday,2,2
20874,170,chân ai cuộc đời cho da dầu mụn viêm.,chân cuộc_đời dầu mụn,2022-11-10,9:55,3,422208973,neutral,0,1,neutral,21,Thursday,3,3
20875,914,Thích lắm luôn,thích,2023-04-12,14:35,5,422210784,positive,1,0,positive,5,Wednesday,2,2
20876,361,không ý_kiến,không,2020-04-05,0:02,5,345800015,positive,0,0,positive,5,Sunday,3,3
20877,578,"Da hỗn hợp thiên dầu, dễ bị kích ứng đỏ rát thì xài kem này rất tốt. Thoa riêng hay thoa khoá ẩm đều được. Chất kem mỏng dễ tán, thấm nhanh nhẹ mặt khô ráo. Không làm bóng lưỡng da, không ẩm ướt nhầy nhụa gì cả.",hỗn_hợp thiên_dầu kích_ứng đỏ rát tốt khóa ẩm chất mỏng tán thấm nhẹ mặt khô_ráo không_làm bóng_lưỡng không_ẩm_ướt_nhầy_nhụa,2023-07-28,11:42,3,422208920,neutral,2,3,neutral,124,Friday,2,2
20878,813,Rất đáng mua lại nhé m. N ơi 500ml rất lâu mình chỉ skincare kem CN ít mkaup. Trc đó có mụn ẩn mua e này về tráng đỡ hẳng,skincare mkaup mụn_ẩn tráng hẳng,2020-04-05,16:52,5,100230064,positive,1,0,positive,32,Sunday,2,3
20879,73,Sp rất tốt Sài rất là thích mịn da,tốt_sử_dụng thích,2021-10-15,12:52,5,318900011,positive,4,0,positive,17,Friday,2,2
20880,2454,Đắp mask sau một đêm da mịn với mụn lặn hết,đắp mặt_nạ đêm mịn mụn lặn,2020-03-09,21:10,5,422205162,positive,1,0,positive,26,Monday,2,1
20881,761,Đã tìm dc chân ái nè,chân_ái,2022-08-26,7:49,5,422200305,positive,1,0,positive,7,Friday,3,2
20882,2199,"Đã nhận được SP KCN - Aqua lavender + Aqua rose. SP chống nắng kiềm dầu thần thánh, cứu rỗi được tuyến dầu của mình. Mình đã sd nhiều brand khác nhau và quay lại với Aqua chân ái. Dạng milk mỏng nhẹ, thấm nhanh & không để lại vệt trắng hay loang trên da, khi mới apply thì nâng tông rất rõ, sau 10’ - 15’ thì xuống tông tiệp hẳn màu da. Với những ngày bình thường không cần makeup thì chỉ 1 lớp KCN Aqua cũng đủ tự tin rồi nha ♥︎ ➥ Rất ưng ý - vote 5☆☆☆☆☆ nha!",kcn chống nắng kiềm dầu thần_thánh cứu_rỗi tuyến dầu brand chân_ái dạng milk mỏng nhẹ thấm vệt trắng aply nâng_tông tông_tiệp hẳn màu makeup lớp kcn yêu ưng_ý,2022-04-03,15:42,5,422207414,positive,3,0,positive,158,Sunday,2,3
20883,186,"Dịch vụ giao hàng quá chậm, làm tôi mất kiên nhẫn.",dịch_vụ hàng chậm,2023-04-30,12:18,2,422210980,negative,0,2,negative,17,Sunday,2,3
20885,2314,"Sử dụng dễ dàng, rất thoải mái, thư giãn tột độ",dễ_dàng thoải_mái thư_giãn,2023-05-04,20:27,5,422202253,positive,2,0,positive,26,Thursday,2,3
20886,4186,"Mặt nạ này giá quá tốt so với chất lượng nha mn. Đắp 20p xong rửa mặt thấy da sáng hẳn lên, ẩm mịn. Mua lun 30m về đắp dần. Mặt nạ giấy mình đắp thử nhiều loại rùi, ưng loại này vs BNBG nhất.",mặt_nạ giá tốt chất_lượng đắp rửa mặt hẳn ẩm_mịn đắp dần mặt_nạ giấy đắp thử rùi ưng,2022-09-09,15:20,5,251900019,positive,3,0,positive,84,Friday,2,2
20887,792,"Rửa mặt ok, tắm càng ok, cảm giác giống Laroche nhưng đỡ khô hơn",rửa mặt tắm cảm_giác laroche khô,2021-04-04,2:51,5,204100054,positive,0,0,positive,32,Sunday,3,3
20888,1138,dong goi rat can than dù la hàng tặng cung rat chỉnh chu.lan nao mua cung rat hài long,hàng tặng,2024-11-01,15:30,5,422207865,positive,0,0,positive,9,Friday,2,2
20889,3135,Dưỡng ẩm tốt,dưỡng ẩm tốt,2019-10-16,7:58,5,256700002,positive,1,0,positive,12,Wednesday,3,2
20890,113,"Sản phẩm không có tem dán phụ tiếng việt, nên ko biết sản phẩm có chính hãng ko",dán phụ tiếng việt hãng không,2024-07-15,15:13,3,422204259,neutral,0,0,neutral,29,Monday,2,1
20891,3447,"Tuýp trị mụn của Eucerin dùng thích lắm luôn, giúp giảm mụn, mà không có bị ửng đỏ hay bong tróc như mấy loại treatment khác thường có tình trạng này. Trong tuýp này còn có licochalcone a giúp tái tạo bề mặt da khỏe hơn, ngăn mụn trở lại nữa.",tuýp trị mụn eucerin thích giúp mụn ửng đỏ tróc treatment có_tình_trạng tuýp licochalcone giúp tái_tạo bề_mặt khỏe ngăn mụn trở_lại,2020-11-16,15:49,5,204100023,positive,2,0,positive,131,Monday,2,1
20893,2449,"mặt nạ rất ok, nếu có thể thì cho phần mũi dài thêm 1 chút vì bị hụt chân mũi",mặt_nạ mũi hụt chân mũi,2020-06-11,19:40,5,308500013,positive,0,0,positive,23,Thursday,2,3
20894,391,"đang bị kích ứng do xài em srm cosrx , chuyển qua em này xài cái ngon ơ lun bà coan ơiii",kích_ứng cosrx coan,2023-08-01,12:28,3,422208975,neutral,0,2,neutral,19,Tuesday,2,3
20895,2554,Dùng chai này từ đợt da bị mụn tới da trộm vía giảm hẳn mụn nhưng vẫn dùng vì hợp. Dịu nhẹ mà không hề khô da.,đợt mụn trộm_vía hẳn hợp_dịu nhẹ không_hề khô,2020-11-09,16:17,5,204100054,positive,1,0,positive,45,Monday,2,1
20896,694,"Sử dụng dễ dàng, rất thỏa mái, thư giãn tột độ",dễ_dàng thỏa mái thư_giãn,2023-04-29,12:15,5,308500013,positive,2,0,positive,25,Saturday,2,1
20897,1829,"Lớp finish cực kỳ đẹp mọi người ơi, mềm mịn kiềm dầu cực thích, giá rẻ. Trước đây mình dùng nhiều loại lắm rồi từ mắc đến rẻ nhưng có lẽ đến em này mình sẽ dừng lại quá vì quá ưng",lớp finish cực_kỳ đẹp mềm mịn_kiềm dầu cực thích giá rẻ mắc rẻ có_lẽ dừng,2024-03-29,13:55,5,422203146,positive,3,0,positive,73,Friday,2,2
20898,2345,"Mùi dễ chịu, làm mát nhanh, giá thành ổn",mùi dễ_chịu mát_giá_thành ổn,2023-05-01,17:10,5,204100019,positive,2,0,positive,28,Monday,2,1
20899,1392,Mình đã hỗn hợp thiên dầu xài đã mịn và ít đổ dầu hẳn công thấm nhanh nữa.,hỗn_hợp thiên_dầu mịn đổ dầu hẳn công_thấm,2021-10-23,11:22,5,422209663,positive,1,0,positive,42,Saturday,2,1
20900,4086,Rất tốt,tốt,2022-09-04,21:56,5,422201374,positive,2,0,positive,3,Sunday,2,3
20901,4363,"Có một số lỗi nhỏ, không hài lòng lắm.",lỗi không_hài_lòng,2022-08-21,10:23,2,318900019,negative,1,2,negative,18,Sunday,2,3
20902,155,Loại này dùng khá tốt không bị dị ứng da và sách da,tốt không_bị dị_ứng sách,2023-02-12,12:37,3,422208807,neutral,1,2,neutral,24,Sunday,2,3
20903,2311,"Sử dụng dễ dàng, rất thoải mái. Thư giãn tột độ.",dễ_dàng thoải_mái thư_giãn,2023-05-05,10:01,4,308500018,positive,2,0,positive,26,Friday,2,2
20904,2387,"SỬ DỤNG DỄ DÀNG, RẤT THOẢI MÁI, THƯ GIÃN TỘT ĐỘ",dễ_dàng thoải_mái thư_giãn,2023-04-28,16:16,5,308500013,positive,2,0,positive,26,Friday,2,2
20905,2684,không ý_kiến,không,2020-08-20,13:55,5,422218746,positive,0,0,positive,5,Thursday,2,3
20907,1418,"Srm này chắc chắn mình sẽ mua đi mua lại hoài,rất dịu nhẹ rất sạch,lại còn có mùi thơm siêu dễ chịu luôn nhé,mình dùng thấy kiềm dầu lắm",đi_lại hoài dịu nhẹ sạch mùi thơm siêu_dễ_chịu kiềm dầu,2022-06-12,14:39,5,422218283,positive,3,0,positive,55,Sunday,2,3
20908,4123,Tẩy da chết cho body và da mặt đều rất ổn thơm,tẩy chết mặt ổn thơm,2023-11-18,14:27,5,422207812,positive,2,0,positive,20,Saturday,2,1
20909,1562,"Sản phẩm này nay tôi đã dùng đến tuýp thứ 3. Xài êm không căng da, cảm giác không sạch căng nhưng da mụn ẩn và dầu thì không nên sài sản phẩm tạo xà phòng nên tôi thấy simple rất thích hợp. Trộm vía da sau khi sài qua tuýp thứ 3 thì đỡ thâm da rồi ạ. Mong xin vía những bạn da đẹp để da mình xinh hơn. Đang sale nên tôi cũng mới order mng mua nhanh đi nhé.",tuýp êm không_căng cảm_giác không_sạch căng mụn_ẩn dầu không_nên xà_phòng thích_hợp trộm_vía tuýp thâm ạ_vía đẹp đi,2022-03-22,15:56,5,422214146,positive,4,1,positive,115,Tuesday,2,3
20910,1464,"Nói chung srm hãng này gọi là rẻ siêu bèo, dùng thì da căng bóng lắm 3 ngày sau thì mn biết sao không? . Do độ PH cao quá đó nên da thiếu nước trầm trọng mới nổi mụn quá trời luôn . Thoy beyyy",hãng gọi_là rẻ_siêu_bèo căng bóng không_độ trầm_trọng nổi mụn,2022-03-22,1:03,1,204900004,negative,1,1,negative,61,Tuesday,3,3
20911,230,ỏmg kiểu tươi mát như tên ẻm luôn á =))) đi lên dịu da như rửa nước thường vậyy,ỏmg kiểu tươi_mát ẻm đi dịu rửa,2022-01-11,21:51,5,422206648,positive,0,0,positive,31,Tuesday,2,3
20912,581,"Đọc nhận xét thấy nhiều bạn chê nhưng mình thấy cũng tuỳ người hợp ko thôi, da mình trắng, da dầu nhẹ nên sài tệp vào da, thấm nhanh, hơi mùi nhưng khoảng 1 tiếng là kem tệp vào da hẳn, dùng mỗi kcn thôi mà ai cũng khen da xinh mặc dù da mình có thâm và 1 vài chỗ rỗ do mụn, nchung mình thấy e này 10₫ dùng k bị mụn mà còn sáng mịn da",đọc nhận_xét chê tùy hợp không_thôi trắng dầu nhẹ tệp thấm hơi mùi tệp hẳn kcn mặc_dù thâm chỗ rỗ mụn không_bị mụn mà_còn,2023-11-27,15:44,3,422212100,neutral,1,5,neutral,121,Monday,2,1
20913,366,"xài đã dã man con ngan luôn ý, giá siêu rẻ nữa. Hết mua tiếp hihi ^^",dã ý_giá siêu_rẻ tiếp,2018-10-26,19:57,5,205100137,positive,0,0,positive,21,Friday,2,2
20914,1023,"SỬ DỤNG DỄ DÀNG, RẤT THOẢI MÁI, THƯ GIÃN TỘT ĐỘ.",dễ_dàng thoải_mái thư_giãn,2023-05-02,14:00,5,422205160,positive,2,0,positive,26,Tuesday,2,3
20915,328,Tẩy trang sạch . Độ ẩm vừa đủ trên da . Không gây bết rít hay châm chít kích ứng . Thương hiệu đáng tin cậy . Xài hết nhất định sẽ mua tiếp,tẩy sạch độ_ẩm không_gây bết rít châm_chít kích_ứng thương_hiệu cậy tiếp,2020-08-31,13:19,3,422211446,neutral,1,2,neutral,72,Monday,2,1
20916,1641,"Đắp lên mặt mát lắm, siêu nhìu dưỡng chất, mùi khá dễ chịu nữa. Đắp xong thấy mặt mình nó thoải mái gì đâu lun, để qua đêm, sáng rửa lại với nước là da láng mịn, siêu ưng",đắp lên_mặt mát dưỡng_chất mùi dễ_chịu đắp mặt thoải_mái đêm rửa mịn mịn,2024-06-04,23:28,5,422207150,positive,3,0,positive,72,Tuesday,2,3
20917,800,"Sp này thì khỏi chê rồi ạ, dùng cực êm",chê cực êm,2020-12-04,12:23,3,100230057,neutral,0,1,neutral,10,Friday,2,2
20918,1680,"Mình mới mua tuýp 60ml chỉ 327k rất rẻ, mình chưa dùng nên không đánh giá được sản phẩm, nhưng thấy anh shipper của Hasaki cực kì dễ thương. Lúc đưa hàng ảnh còn xịt thuốc vô bao hàng của mình nữa, không biết là các shipper của hasaki đều được cung cấp như vậy hay riêng mỗi anh shipper này tự chuẩn bị thôi, dù việc nhỏ nhưng vẫn tinh tế lắm ạ",tuýp rẻ không_đánh_giá shiper cực_kì dễ_thương hàng ảnh xịt thuốc vô_hàng shiper shiper tế,2021-07-25,16:07,3,318900019,neutral,0,2,neutral,90,Sunday,2,3
20919,2948,thành phần quá nhiều chất,thành_phần chất,2020-12-23,16:12,5,200500095,positive,0,0,positive,15,Wednesday,2,2
20920,1348,"Mùi thơm dễ chịu, xài hết 1 chai thấy da mịn và dày, khoẻ hơn.",mùi thơm dễ_chịu mịn dày_khỏe,2024-07-04,7:42,5,231100005,positive,3,0,positive,29,Thursday,3,3
20921,199,Sp dùng tốt Giao hàng nhanh K thấy hàng tặng mà cũng k được trừ 15k luôn,tốt hàng_không hàng tặng trừ,2022-06-21,14:40,4,422208807,positive,1,0,positive,28,Tuesday,2,3
20922,668,Mình rất thích hasaki và sản phẩm tẩy trang này,thích sản_phẩm_tẩy,2023-05-04,19:35,5,100230056,positive,2,0,positive,18,Thursday,2,3
20923,2193,"Sử sụng dễ dàng, rất thoải mái, thư giãn tột độ.",sử sụng dễ_dàng thoải_mái thư_giãn,2023-05-04,19:34,5,422205163,positive,2,0,positive,34,Thursday,2,3
20925,3823,"chất kem lên tone rất xinh với nhg bạn da từ tb đến sáng nha eo ơi kiểu vừa lành tính mà vừa nâng tone đi hc là xinh bá cháy lun chết gel nên dùng tiết kiệm nên phủ thêm phấn nx là i bài 9,5/10",chất tông tb kiểu lành_tính nâng tông đi hc bá cháy chết tiết_kiệm phủ phấn_nhận_xét,2022-07-08,12:31,5,345800013,positive,1,0,positive,84,Friday,2,2
20926,341,"Có mờ thâm, sẹo thì mình chưa rõ, dùng sau khi lấy mụn đầu đen thì mụn đầu đen ko lên lại nữa. Có mùi nhẹ, mùi okay, ko khó chịu. Packaging xinh xẻo, giá rẻ.",mờ thâm_sẹo không_rõ mụn đầu đen mụn đầu đen không_lên mùi nhẹ mùi không_khó_chịu packaging_xẻo giá rẻ,2020-03-14,15:58,5,345800015,positive,1,1,positive,102,Saturday,2,1
20928,611,"thấy mấy bạn kêu nâng tone trắng bệt nhưng da t ngăm mà lên tone rất nhẹ luôn, thấm nhanh, một xíu là tệp vào da à, hơi cay mắt",kêu nâng tông trắng_bệt ngăm tông nhẹ thấm xíu tệp hơi mắt,2022-06-23,18:43,5,253900006,positive,1,1,positive,58,Thursday,2,3
20929,2655,bông dạo này xừ ra quá. lau mà bị tưa lônh quad chừng,dạo xừ tưa lônh chừng,2022-12-13,10:31,3,422203807,neutral,0,1,neutral,21,Tuesday,2,3
20930,177,"Tẩy kcn thôi cũng ok, nhưng cay mắt nha",tẩy kcn mắt,2022-10-16,12:34,3,205100146,neutral,0,1,neutral,11,Sunday,2,3
20931,608,"mình da khô mà xài thấy cũng thích. xài cảm giác sạch và hơi khô 1 xíu thôi nhưng vẫn thấy mịn, sau đoa thì mình dùng serum cấp ẩm nữa nên thấy bình thường. 1 thời gian thấy hết mụn ẩn luôn. cuối cùng cũng tìm đc chân ái.",khô thích cảm_giác sạch hơi khô_xíu mịn_đoa ẩm bình_thường thời mụn_ẩn,2023-02-05,17:19,5,422210784,positive,4,1,positive,70,Sunday,2,3
20932,2371,"MÙI HƯƠNG DỄ CHỊU, LÀM MÁT NHANH, GIÁ THÀNH ỔN",mùi hương_dễ_chịu mát_giá_thành ổn,2023-04-29,19:47,5,204100054,positive,2,0,positive,34,Saturday,2,1
20933,2047,Sao đợt này có mùi hắc thiệt.,đợt mùi hắc,2022-09-30,13:54,3,422203145,neutral,0,1,neutral,11,Friday,2,2
20934,1283,"Chân ái, sài ko biết bao nhiêu bình luôn",chân ái_sử_dụng nhiêu_bình,2021-09-25,14:44,5,204900005,positive,1,0,positive,26,Saturday,2,1
20935,182,"tẩy trang tốt, nhưng quà tặng không có kèm theo, để chưng z thôi",tẩy tốt quà tặng kèm chưng,2022-05-28,14:22,4,205100146,positive,1,1,positive,26,Saturday,2,1
20936,2456,"Mặt nạ đắp hiệu quả thiệt, mình được bà chị cho 1 miếng về đắp thử. Mới đắp 1 lần mà da đã trắng sáng trông thấy rõ luôn.",mặt_nạ đắp hiệu_quả miếng đắp thử đắp trắng trông,2020-02-10,16:15,5,308500015,positive,1,0,positive,49,Monday,2,1
20937,4154,Tẩy da chết cho da mặt rất tốt thơm,tẩy chết mặt tốt thơm,2023-11-17,15:41,5,422207812,positive,3,0,positive,21,Friday,2,2
